Optimality_Score
0.01
0.005
0.0011578947368421054
0.011688311688311689
0.005579997853846979
0.001418918918918919
0.0033294117647058824
0.0082
0.0022935779816513763
0.0010759493670886076
0.006885245901639345
0.009047619047619047
0.0068
0.008085106382978723
0.005555555555555556
0.006
0.00625
0.004390243902439025
0.01090909090909091
0.0006756756756756757
0.003580246913580247
0.004615384615384616
0.004166666666666667
0.0008333333333333334
0.00909090909090909
0.014444444444444444
0.004363636363636364
0.005454545454545455
0.0095
0.00975609756097561
0.012222222222222223
0.008888888888888889
0.0026363636363636363
0.010285714285714285
0.0006513761467889909
0.003
0.012222222222222223
0.004400606980273141
0.002382522671063479
0.005230769230769231
0.003220323821450935
0.003947368421052632
0.00787878787878788
0.003507892758707091
0.005149051490514906
0.0013666666666666666
0.002204225352112676
0.0036363636363636364
0.0038181818181818182
0.005225
0.008
0.0015527950310559005
0.004303510758776897
0.0065625
0.0031358885017421603
0.005857142857142857
0.0022123893805309734
0.004807692307692308
0.006142857142857143
0.003968253968253968
0.008064516129032258
0.0019739292364990687
0.0044444444444444444
0.004734805372183019
0.006619718309859155
0.004835164835164835
0.0098
0.0006833667334669339
0.0071111111111111115
0.0025383287643415573
0.0033734939759036144
0.0016623105070569786
0.005783132530120482
0.007555555555555556
0.0084
0.00227007299270073
0.0015942028985507246
0.004242424242424243
0.01
0.005128205128205128
0.002675438596491228
0.001081081081081081
0.004463208685162847
0.00039466666666666665
0.0011836734693877551
0.0012142857142857142
0.006741573033707865
0.003076923076923077
0.0025252525252525255
0.005709677419354839
0.006331117442228553
0.0035
0.0035
0.013
0.004608294930875576
0.0022222222222222222
0.008636363636363636
0.011333333333333334
0.006217056358967428
0.0041818181818181815
0.0032733224222585926
0.004545454545454545
0.0061818181818181816
0.022222222222222223
0.00472212132219397
0.004297880768469004
0.004
0.004032258064516129
0.001022508038585209
0.005454545454545455
0.004498977505112475
0.006666666666666667
0.0035506460203175855
0.007547169811320755
0.008214285714285714
0.005434782608695652
0.011818181818181818
0.005757575757575757
0.00625
0.0028081123244929796
0.002761545711592837
0.005209237714881056
0.0052054794520547945
0.0038461538461538464
0.0026483384828803833
0.007142857142857143
0.0035897435897435897
0.001081081081081081
0.0048
0.005208333333333333
0.004032258064516129
0.0060526315789473685
0.004571428571428572
0.006269592476489028
0.005230769230769231
0.005846153846153846
0.005454545454545455
0.0076
0.007028571428571428
0.006571428571428572
0.007042253521126761
0.00552
0.0036
0.01090909090909091
0.004375
0.0003090909090909091
0.0059375
0.005375
0.0028888888888888888
0.005555555555555556
0.007142857142857143
0.007055918151349445
0.0022517911975435006
0.007407407407407408
0.00423728813559322
0.0032810615199034983
0.0071111111111111115
0.008
0.003789473684210526
0.0035211267605633804
0.011612903225806452
0.006896551724137931
0.007333333333333333
0.006657142857142857
0.010625
0.0005555555555555556
0.004
0.005333333333333333
0.005208333333333333
0.00581254541051102
0.006666666666666667
0.00665625
0.0018705882352941176
0.002844311377245509
0.005454545454545455
0.002564102564102564
0.007268498328245385
0.005916666666666666
0.0003290909090909091
0.0028081123244929796
0.008349146110056925
0.002191380569758948
0.010285714285714285
0.0033333333333333335
0.002853924145700338
0.005208333333333333
0.006666666666666667
0.0016232423490488007
6.551724137931034e-05
0.0047937846102983715
0.00078125
0.00010606060606060606
0.0031719532554257096
0.008888888888888889
0.005952380952380952
0.005333333333333333
0.003181818181818182
0.009782608695652175
0.005173099880620772
0.004680851063829788
0.006153846153846154
0.00962962962962963
0.005060240963855421
0.005
0.004864864864864865
0.0007099391480730223
0.0027419354838709676
0.0007042253521126761
0.0021321961620469083
0.0005804311774461028
0.0016129032258064516
0.008636363636363636
0.007169811320754717
0.004146341463414634
0.0064285714285714285
0.0029223151229807614
0.0048
0.008658008658008658
0.002
0.0011
0.0075
0.0060526315789473685
0.0006108202443280978
0.00265282583621684
0.012332990750256937
0.008
0.003142857142857143
0.00909090909090909
0.0035366931918656055
0.002352941176470588
0.00014
0.003951149425287357
0.0084
0.023846153846153847
0.008333333333333333
0.005846153846153846
0.004301075268817204
0.0026986506746626685
0.002525862068965517
0.003916666666666666
0.0047169811320754715
0.0007575757575757576
0.004363636363636364
0.010666666666666666
0.00782105427811669
0.005
0.0085
0.002007744156030403
0.006060606060606061
0.0012142857142857142
0.006153846153846154
0.004761904761904762
0.006551724137931035
0.0024390243902439024
0.015384615384615385
0.006354515050167224
0.003
0.006727272727272728
0.0036363636363636364
0.0059
0.004774535809018567
0.006060606060606061
0.00826086956521739
0.004166666666666667
0.004222222222222222
0.015
0.005847139078379507
0.0022230063514467185
0.0057692307692307696
0.009024390243902438
0.004909090909090909
0.0076
0.005057471264367816
0.0027511737089201877
0.002823529411764706
0.0021551724137931034
0.0006666666666666666
0.002607561929595828
0.005157593123209169
0.004337539432176656
0.0005263157894736842
0.0006426735218508997
0.00310126582278481
0.01090909090909091
0.013983050847457627
0.003698412698412698
0.0024509803921568627
0.00473186119873817
0.005434782608695652
0.006285714285714286
0.008636363636363636
0.006896551724137931
0.005806451612903226
0.002266666666666667
0.0034615384615384616
0.0064516129032258064
0.002147887323943662
0.0002
0.0032447397563676633
0.004725111441307578
0.001132404181184669
0.0014454976303317536
0.007233333333333333
0.0066071428571428574
0.0016469942355201758
0.007037037037037037
0.00676923076923077
0.006666666666666667
0.002089041095890411
0.006283544966618667
0.0048
0.007272727272727273
0.00014
0.00525
0.0088
0.008461538461538461
0.0025882352941176473
0.004705882352941176
0.00555
0.007666666666666666
0.008823529411764706
0.007692307692307693
0.009444444444444445
0.003231266348669026
0.01
0.00625
0.0095
0.006792452830188679
0.002416666666666667
0.0018288222384784199
0.0021136063408190224
0.000696
0.003435114503816794
0.0037142857142857142
0.00125
0.009333333333333334
0.0007142857142857143
0.0082
